2025-12-20 01:53:01 | INFO | MOVE [0, 0] -> [0, 1] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [18, 16] -> [18, 17] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [21, 19] -> [21, 20] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [24, 22] -> [24, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 18] -> [25, 19] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 17] -> [25, 18] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 22] -> [25, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 24] -> [25, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 20] -> [25, 21] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 15] -> [25, 16] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 12] -> [25, 13] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:26 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | WARNING | REPATH | POS=[15, 12] | STATE=TO_DROPOFF | WAIT=3
2025-12-20 01:53:27 | WARNING | REPATH | POS=[23, 2] | STATE=TO_PICKUP | WAIT=3
2025-12-20 01:53:27 | WARNING | REPATH | POS=[25, 3] | STATE=TO_PICKUP | WAIT=3
2025-12-20 01:53:27 | INFO | MOVE [0, 18] -> [0, 19] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [9, 28] -> [9, 29] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [12, 28] -> [12, 29] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [0, 12] -> [0, 13] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [18, 17] -> [18, 18] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | PICKUP P11 @ [18, 18]
2025-12-20 01:53:27 | INFO | MOVE [21, 20] -> [21, 21] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [24, 23] -> [24, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 19] -> [25, 20] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 18] -> [25, 19] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 23] -> [25, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 25] -> [25, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 30] -> [25, 31] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 21] -> [25, 22] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 16] -> [25, 17] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 13] -> [25, 14] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:27 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:28 | INFO | MOVE [0, 19] -> [0, 20] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:28 | INFO | MOVE [9, 29] -> [9, 30] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:28 | INFO | MOVE [12, 29] -> [12, 30] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:28 | INFO | MOVE [0, 13] -> [0, 14] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:28 | INFO | MOVE [18, 18] -> [18, 19] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:28 | INFO | MOVE [21, 21] -> [21, 22] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:28 | INFO | PICKUP P13 @ [21, 22]
2025-12-20 01:53:29 | INFO | MOVE [24, 24] -> [24, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 20] -> [25, 21] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 19] -> [25, 20] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 24] -> [25, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 31] -> [25, 32] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 22] -> [25, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 17] -> [25, 18] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 14] -> [25, 15] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:29 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | WARNING | REPATH | POS=[15, 12] | STATE=TO_DROPOFF | WAIT=4
2025-12-20 01:53:30 | WARNING | REPATH | POS=[23, 2] | STATE=TO_PICKUP | WAIT=4
2025-12-20 01:53:30 | WARNING | REPATH | POS=[25, 3] | STATE=TO_PICKUP | WAIT=4
2025-12-20 01:53:30 | INFO | MOVE [0, 20] -> [0, 21] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [9, 30] -> [9, 31] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [12, 30] -> [12, 31] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [18, 19] -> [18, 20] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [0, 14] -> [0, 15] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [21, 22] -> [21, 23] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [24, 25] -> [24, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 21] -> [25, 22] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 20] -> [25, 21] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 25] -> [25, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 30] -> [25, 31] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 32] -> [25, 33] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 23] -> [25, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 18] -> [25, 19] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 15] -> [25, 16] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:30 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | WARNING | R4 OSCILLATING at [15, 12] STATE=TO_DROPOFF MODE=NORMAL
2025-12-20 01:53:31 | WARNING | R10 OSCILLATING at [23, 2] STATE=TO_PICKUP MODE=NORMAL
2025-12-20 01:53:31 | WARNING | R12 OSCILLATING at [25, 3] STATE=TO_PICKUP MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [0, 21] -> [0, 22] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [9, 31] -> [9, 32] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [12, 31] -> [12, 32] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [21, 23] -> [21, 24] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [18, 20] -> [18, 21] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [0, 15] -> [0, 16] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [24, 26] -> [24, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 22] -> [25, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 21] -> [25, 22] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 31] -> [25, 32] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 33] -> [25, 34] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 24] -> [25, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 19] -> [25, 20] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 16] -> [25, 17] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:31 | INFO | MOVE [25, 30] -> [25, 31] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [0, 22] -> [0, 23] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [9, 32] -> [9, 33] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [12, 32] -> [12, 33] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [21, 24] -> [21, 25] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [18, 21] -> [18, 22] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [0, 16] -> [0, 17] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [24, 27] -> [24, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 23] -> [25, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 22] -> [25, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 32] -> [25, 33] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 34] -> [25, 35] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 25] -> [25, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 20] -> [25, 21] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 17] -> [25, 18] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:32 | INFO | MOVE [25, 31] -> [25, 32] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | WARNING | REPATH | POS=[15, 12] | STATE=TO_DROPOFF | WAIT=3
2025-12-20 01:53:33 | WARNING | REPATH | POS=[23, 2] | STATE=TO_PICKUP | WAIT=3
2025-12-20 01:53:33 | WARNING | REPATH | POS=[25, 3] | STATE=TO_PICKUP | WAIT=3
2025-12-20 01:53:33 | INFO | MOVE [0, 23] -> [0, 24] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [9, 33] -> [9, 34] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [12, 33] -> [12, 34] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [21, 25] -> [21, 26] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [18, 22] -> [18, 23] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [0, 17] -> [0, 18] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [24, 28] -> [24, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 24] -> [25, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 23] -> [25, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 33] -> [25, 34] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 30] -> [25, 31] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 35] -> [25, 36] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 21] -> [25, 22] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 18] -> [25, 19] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:33 | INFO | MOVE [25, 32] -> [25, 33] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [0, 24] -> [0, 25] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [9, 34] -> [9, 35] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [12, 34] -> [12, 35] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [21, 26] -> [21, 27] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [18, 23] -> [18, 24] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [0, 18] -> [0, 19] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:34 | INFO | MOVE [24, 29] -> [24, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:34 | INFO | PICKUP P15 @ [24, 30]
2025-12-20 01:53:35 | INFO | MOVE [25, 25] -> [25, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 24] -> [25, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 34] -> [25, 35] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 31] -> [25, 32] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 36] -> [25, 37] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 22] -> [25, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 19] -> [25, 20] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | INFO | MOVE [25, 33] -> [25, 34] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:35 | WARNING | REPATH | POS=[15, 12] | STATE=TO_DROPOFF | WAIT=4
2025-12-20 01:53:35 | WARNING | REPATH | POS=[23, 2] | STATE=TO_PICKUP | WAIT=4
2025-12-20 01:53:35 | WARNING | REPATH | POS=[25, 3] | STATE=TO_PICKUP | WAIT=4
2025-12-20 01:53:36 | INFO | MOVE [0, 25] -> [0, 26] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [9, 35] -> [9, 36] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [12, 35] -> [12, 36] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [21, 27] -> [21, 28] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [18, 24] -> [18, 25] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [0, 19] -> [0, 20] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [24, 30] -> [24, 31] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 25] -> [25, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 30] -> [25, 31] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 35] -> [25, 36] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 32] -> [25, 33] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 37] -> [25, 38] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 23] -> [25, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 20] -> [25, 21] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | INFO | MOVE [25, 34] -> [25, 35] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:36 | WARNING | R4 OSCILLATING at [15, 12] STATE=TO_DROPOFF MODE=NORMAL
2025-12-20 01:53:36 | WARNING | R10 OSCILLATING at [23, 2] STATE=TO_PICKUP MODE=NORMAL
2025-12-20 01:53:36 | WARNING | R12 OSCILLATING at [25, 3] STATE=TO_PICKUP MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [0, 26] -> [0, 27] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [9, 36] -> [9, 37] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [24, 31] -> [24, 32] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [12, 36] -> [12, 37] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [21, 28] -> [21, 29] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [18, 25] -> [18, 26] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [0, 20] -> [0, 21] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 31] -> [25, 32] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 36] -> [25, 37] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 33] -> [25, 34] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 38] -> [25, 39] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 24] -> [25, 25] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 21] -> [25, 22] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:37 | INFO | MOVE [25, 35] -> [25, 36] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [0, 27] -> [0, 28] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [9, 37] -> [9, 38] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [24, 32] -> [24, 33] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [12, 37] -> [12, 38] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [21, 29] -> [21, 30] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [18, 26] -> [18, 27] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [0, 21] -> [0, 22] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [15, 12] -> [15, 11] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 27] -> [25, 28] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 32] -> [25, 33] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 37] -> [25, 38] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 34] -> [25, 35] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 39] -> [25, 40] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 30] -> [25, 31] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 25] -> [25, 26] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 22] -> [25, 23] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 36] -> [25, 37] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [23, 2] -> [22, 2] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 3] -> [24, 3] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [0, 28] -> [0, 29] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [9, 38] -> [9, 39] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [24, 33] -> [24, 34] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [12, 38] -> [12, 39] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [21, 30] -> [21, 31] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [18, 27] -> [18, 28] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [0, 22] -> [0, 23] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [15, 11] -> [15, 10] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 29] -> [25, 30] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 28] -> [25, 29] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 33] -> [25, 34] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 38] -> [25, 39] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 35] -> [25, 36] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 40] -> [25, 41] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 31] -> [25, 32] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 26] -> [25, 27] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 23] -> [25, 24] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [25, 37] -> [25, 38] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [22, 2] -> [21, 2] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:38 | INFO | MOVE [24, 3] -> [23, 3] | STATE=TO_PICKUP | MODE=NORMAL
2025-12-20 01:53:39 | INFO | MOVE [0, 29] -> [0, 30] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:39 | INFO | MOVE [9, 39] -> [8, 39] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:39 | INFO | MOVE [24, 34] -> [24, 35] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:39 | INFO | MOVE [12, 39] -> [11, 39] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:39 | INFO | MOVE [21, 31] -> [21, 32] | STATE=TO_DROPOFF | MODE=NORMAL
2025-12-20 01:53:39 | INFO | MOVE [18, 28] -> [18, 29] | STATE=TO_DROPOFF | MODE=NORMAL
